gene\_name & dN & dS & omega \\
SLI\_RS05480 & 0.0043 & 0 & NA \\
SLI\_RS05485 & 0 & 0.0356 & 0 \\
SLI\_RS05490 & 0.0052 & 0.01465 & 0.359325 \\
SLI\_RS05495 & 0.00295 & 0.0221 & 0.128545 \\
SLI\_RS05500 & 0.0013 & 0.0198 & 0.06733 \\
SLI\_RS05505 & 0.0014 & 0.015 & 0.0966 \\
SLI\_RS05510 & 0.0093 & 0 & NA \\
SLI\_RS05515 & 0.0016 & 0.0189 & 0.08546 \\
SLI\_RS05520 & 0.0032 & 0 & NA \\
SLI\_RS05525 & 0.0018 & 0.1021 & 0.01766 \\
SLI\_RS05530 & 0 & 0 & 0 \\
SLI\_RS05535 & 0.002 & 0.0243 & 0.08153 \\
SLI\_RS05550 & 0.0023 & 0.0282 & 0.16964 \\
SLI\_RS05555 & 0.0015 & 0.0224 & 0.06605 \\
SLI\_RS05560 & 0.00245 & 0.0402 & NA \\
SLI\_RS05565 & 0.0012 & 0.01125 & NA \\
SLI\_RS05575 & 0.0025 & 0.0194 & 0.12923 \\
SLI\_RS05580 & 0.0006 & 0.0441 & 0.01439 \\
SLI\_RS05590 & 0.0026 & 0.0136 & 0.18938 \\
SLI\_RS05595 & 0.00215 & 0.0453 & 0.063865 \\
SLI\_RS05610 & 0.0013 & 0.045 & 0.02975 \\
SLI\_RS05620 & 0.0013 & 0.0624 & 0.02165 \\
SLI\_RS05625 & 0.00285 & 0.01505 & 0.093995 \\
SLI\_RS05630 & 0.0013 & 0.0200333333333333 & 0.05955 \\
SLI\_RS05635 & 0.0061 & 0.017 & 0.35669 \\
SLI\_RS05645 & 0.0018 & 0 & NA \\
SLI\_RS05660 & 0.0026 & 0.0176 & 0.14705 \\
SLI\_RS05665 & 0.019 & 0.0188 & 1.00737 \\
SLI\_RS05670 & 0 & 0 & 0 \\
SLI\_RS05690 & 0.0039 & 0.0223 & 0.17358 \\
SLI\_RS05695 & 0.0004 & 0.032 & 0.016995 \\
SLI\_RS05705 & 0 & 0 & 0 \\
SLI\_RS05710 & 0 & 0.0226 & 0 \\
SLI\_RS05730 & 0.0017 & 0.0349 & 0.04794 \\
SLI\_RS05735 & 0.00165 & 0.03825 & 0.222295 \\
SLI\_RS05740 & 0 & 0.0378 & 0 \\
SLI\_RS05750 & 0.0031 & 0.0277 & 0.11203 \\
SLI\_RS05755 & 0.0014 & 0.0083 & 0.16774 \\
SLI\_RS05795 & 0.001 & 0 & NA \\
SLI\_RS05810 & 0.0012 & 0.0133 & 0.08671 \\
SLI\_RS05815 & 0.002 & 0.0067 & 0.30286 \\
SLI\_RS05820 & 0.001 & 0.0611 & 0.01642 \\
SLI\_RS05825 & 0 & 0.0138 & 0 \\
SLI\_RS05835 & 0.0042 & 0.085 & 0.04934 \\
SLI\_RS05840 & 0.0023 & 0.0765 & 0.03041 \\
SLI\_RS05845 & 0.00155 & 0.02365 & 0.033165 \\
SLI\_RS05855 & 0.0016 & 0.0099 & 0.15917 \\
SLI\_RS05860 & 0.00265 & 0.05615 & 0.04074 \\
SLI\_RS05865 & 0.0009 & 0.0128 & 0.0716 \\
SLI\_RS05880 & 0.0026 & 0.0058 & 0.445 \\
SLI\_RS05890 & 0.0015 & 0.0242 & 0.06098 \\
SLI\_RS05895 & 0 & 0.0121 & 0 \\
SLI\_RS05905 & 0 & 0 & 0 \\
SLI\_RS05910 & 0.002 & 0.0079 & 0.25644 \\
SLI\_RS05915 & 0.00088 & 0.0198 & 0.026874 \\
SLI\_RS05920 & 0 & 0.0303 & 0 \\
SLI\_RS05925 & 0 & 0.0354 & 0 \\
SLI\_RS05930 & 0 & 0.0158 & 0 \\
SLI\_RS05945 & 0 & 0.018 & 0 \\
SLI\_RS05950 & 0.0002 & 0.0145 & 0.00557333333333333 \\
SLI\_RS05955 & 0 & 0 & 0 \\
SLI\_RS05965 & 0 & 0.01265 & 0 \\
SLI\_RS05975 & 0 & 0.0092 & 0 \\
SLI\_RS05985 & 0.0003 & 0.0231 & 0.01514 \\
SLI\_RS06005 & 0 & 0.0806 & 0 \\
SLI\_RS06010 & 0.00125 & 0.03135 & 0.05495 \\
SLI\_RS06015 & 0.00103333333333333 & 0.0178666666666667 & 0.05136 \\
SLI\_RS06025 & 0 & 0.0096 & 0 \\
SLI\_RS06030 & 0 & 0 & 0 \\
SLI\_RS06035 & 0 & 0 & 0 \\
SLI\_RS06040 & 0 & 0 & 0 \\
SLI\_RS06045 & 0 & 0.01125 & 0 \\
SLI\_RS06055 & 0 & 0.0038 & 0 \\
SLI\_RS06065 & 0.0028 & 0 & NA \\
SLI\_RS06075 & 0.0008 & 0.0241 & 0.03497 \\
SLI\_RS06085 & 0.0084 & 0.0092 & 0.9147 \\
SLI\_RS06090 & 0.0034 & 0.0114 & 0.30034 \\
SLI\_RS06095 & 0.0028 & 0 & NA \\
SLI\_RS06105 & 0 & 0.0168 & 0 \\
SLI\_RS06110 & 0 & 0.0543 & 0 \\
SLI\_RS06115 & 0.0029 & 0.0145 & NA \\
SLI\_RS06125 & 0.0017 & 0.0165 & 0.10128 \\
SLI\_RS06130 & 0.0038 & 0.0083 & 0.45976 \\
SLI\_RS06135 & 0.0019 & 0.0117 & 0.16149 \\
SLI\_RS06140 & 0 & 0.0305 & 0 \\
SLI\_RS06155 & 0.00075 & 0.0305 & 0.037555 \\
SLI\_RS06160 & 0.00345 & 0.023 & 0.157705 \\
SLI\_RS06165 & 0.00325 & 0.02955 & 0.115995 \\
SLI\_RS06170 & 0.0033 & 0.0112 & 0.29098 \\
SLI\_RS06175 & 0.0012 & 0.0157 & 0.07355 \\
SLI\_RS06180 & 0.0024 & 0.0233 & 0.10416 \\
SLI\_RS06185 & 0.0006 & 0.04405 & 0.044235 \\
SLI\_RS06190 & 0.00455 & 0.0212 & 0.264775 \\
SLI\_RS06195 & 0 & 0.0117 & 0 \\
SLI\_RS06200 & 0 & 0 & 0 \\
SLI\_RS06205 & 0 & 0.0104 & 0 \\
SLI\_RS06210 & 0 & 0.0059 & 0 \\
SLI\_RS06230 & 0.0021 & 0.0239 & 0.08767 \\
SLI\_RS06240 & 0.0025 & 0.0439 & 0.05596 \\
SLI\_RS06245 & 0.0017 & 0.0448 & 0.03829 \\
SLI\_RS06250 & 0.00105 & 0.0198 & 0.1544 \\
SLI\_RS06255 & 0 & 0.01715 & 0 \\
SLI\_RS06260 & 0.0025 & 0.0267 & 0.09195 \\
SLI\_RS06265 & 0.0008 & 0.0078 & 0.10261 \\
SLI\_RS06275 & 0.0014 & 0 & NA \\
SLI\_RS06285 & 0 & 0 & 0 \\
SLI\_RS06290 & 0.0013 & 0.0121 & 0.10879 \\
SLI\_RS06305 & 0.0028 & 0.0077 & 0.35789 \\
SLI\_RS06315 & 0.0009 & 0.0401 & 0.02347 \\
SLI\_RS06320 & 0 & 0.0135 & 0 \\
SLI\_RS06325 & 0.0007 & 0.0277 & 0.02435 \\
SLI\_RS06330 & 0 & 0 & 0 \\
SLI\_RS06335 & 0 & 0.0127 & 0 \\
SLI\_RS06370 & 0.0017 & 0 & NA \\
SLI\_RS06380 & 0 & 0.0104 & 0 \\
SLI\_RS06390 & 0.0059 & 0.0139 & 0.42615 \\
SLI\_RS06400 & 0.0005 & 0.0233 & 0.044775 \\
SLI\_RS06405 & 0.0032 & 0.0068 & 0.47071 \\
SLI\_RS06420 & 0.00195 & 0.06165 & 0.04616 \\
SLI\_RS06425 & 0 & 0.0251 & 0 \\
SLI\_RS06430 & 0 & 0 & 0 \\
SLI\_RS06435 & 0.00466666666666667 & 0.0271333333333333 & 0.100336666666667 \\
SLI\_RS06440 & 0.0011 & 0.0198 & 0.05583 \\
SLI\_RS06445 & 0.0014 & 0 & NA \\
SLI\_RS06460 & 0 & 0.0071 & 0 \\
SLI\_RS06475 & 0 & 0.0145 & 0 \\
SLI\_RS06490 & 0.0048 & 0.0267 & 0.17835 \\
SLI\_RS06495 & 0 & 0.0235 & 0 \\
SLI\_RS06500 & 0.0066 & 0.0527 & 0.12576 \\
SLI\_RS06510 & 0.0011 & 0.0094 & 0.11288 \\
SLI\_RS06520 & 0 & 0 & 0 \\
SLI\_RS06525 & 0.01 & 0.0388 & 0.25808 \\
SLI\_RS06530 & 0 & 0.0241 & 0 \\
SLI\_RS06535 & 0.0017 & 0.0168 & 0.14001 \\
SLI\_RS06540 & 0.0039 & 0.0585 & 0.06599 \\
SLI\_RS06550 & 0 & 0.0076 & 0 \\
SLI\_RS06555 & 0 & 0 & 0 \\
SLI\_RS06560 & 0.00215 & 0.03795 & 0.07444 \\
SLI\_RS06565 & 0 & 0 & 0 \\
SLI\_RS06575 & 0.0015 & 0.00885 & NA \\
SLI\_RS06590 & 0 & 0.0587 & 0 \\
SLI\_RS06595 & 0.0059 & 0.0184 & 0.32304 \\
SLI\_RS06620 & 0.0053 & 0.0664 & 0.08011 \\
SLI\_RS06630 & 0 & 0.0357 & 0 \\
SLI\_RS06635 & 0.00363333333333333 & 0.00636666666666667 & NA \\
SLI\_RS06645 & 0.0026 & 0.0207 & 0.12574 \\
SLI\_RS06650 & 0 & 0.0083 & 0 \\
SLI\_RS06660 & 0.0066 & 0.1039 & 0.0636 \\
SLI\_RS06670 & 0.0024 & 0.0328 & 0.07235 \\
SLI\_RS06675 & 0 & 0.01704 & 0 \\
SLI\_RS06690 & 0.0047 & 0 & NA \\
SLI\_RS06695 & 0 & 0.0395 & 0 \\
SLI\_RS06700 & 0.0013 & 0 & NA \\
SLI\_RS06710 & 0 & 0.0096 & 0 \\
SLI\_RS06715 & 0 & 0.0265 & 0 \\
SLI\_RS06720 & 0 & 0.02965 & 0 \\
SLI\_RS06725 & 0.0004 & 0.0764 & 0.00484 \\
SLI\_RS06735 & 0 & 0 & 0 \\
SLI\_RS06740 & 0.0027 & 0.0174 & 0.15242 \\
SLI\_RS06745 & 0.0008 & 0.01585 & NA \\
SLI\_RS06760 & 0.00155 & 0.00775 & 0.101195 \\
SLI\_RS06775 & 0.0005 & 0.0035 & 0.12899 \\
SLI\_RS06785 & 0.0022 & 0 & NA \\
SLI\_RS06795 & 0 & 0.012 & 0 \\
SLI\_RS06800 & 0.0007 & 0.0480333333333333 & 0.01891 \\
SLI\_RS06810 & 0.0026 & 0.1076 & 0.02431 \\
SLI\_RS06815 & 0.0013 & 0.0488 & 0.02645 \\
SLI\_RS06820 & 0.00395 & 0.0396 & 0.13406 \\
SLI\_RS06830 & 0 & 0 & 0 \\
SLI\_RS06870 & 0.0007 & 0.0239 & 0.03073 \\
SLI\_RS06875 & 0.0006 & 0.019 & 0.03248 \\
SLI\_RS06885 & 0 & 0.0379 & 0 \\
SLI\_RS06915 & 0.0052 & 0.021 & 0.24559 \\
SLI\_RS06920 & 0 & 0.0548 & 0 \\
SLI\_RS06925 & 0.0017 & 0.023 & 0.07275 \\
SLI\_RS06935 & 0.0053 & 0.0067 & 0.78306 \\
SLI\_RS06940 & 0.003 & 0 & NA \\
SLI\_RS06955 & 0 & 0 & 0 \\
SLI\_RS06970 & 0 & 0.0204 & 0 \\
SLI\_RS06980 & 0 & 0 & 0 \\
SLI\_RS06995 & 0 & 0 & 0 \\
SLI\_RS07000 & 0 & 0.0337 & 0 \\
SLI\_RS07005 & 0 & 0 & 0 \\
SLI\_RS07010 & 0.00145 & 0.0149 & NA \\
SLI\_RS07025 & 0 & 0.0407 & 0 \\
SLI\_RS07030 & 0.0039 & 0.0803 & 0.04884 \\
SLI\_RS07050 & 0 & 0.0597 & 0 \\
SLI\_RS07060 & 0 & 0.066 & 0 \\
SLI\_RS07070 & 0 & 0.011 & 0 \\
SLI\_RS07080 & 0 & 0 & 0 \\
SLI\_RS07085 & 0 & 0 & 0 \\
SLI\_RS07090 & 0 & 0 & 0 \\
SLI\_RS07100 & 0 & 0 & 0 \\
SLI\_RS07110 & 0.00335 & 0.02165 & 0.128535 \\
SLI\_RS07115 & 0.003 & 0.0106 & 0.2846 \\
SLI\_RS07125 & 0 & 0.0396 & 0 \\
SLI\_RS07140 & 0 & 0 & 0 \\
SLI\_RS07145 & 0 & 0.0419 & 0 \\
SLI\_RS07155 & 0.001 & 0.0084 & 0.058945 \\
SLI\_RS07175 & 0.0012 & 0.1353 & 0.0091 \\
SLI\_RS07180 & 0.0026 & 0.1166 & 0.02272 \\
SLI\_RS07190 & 0.0005 & 0.0163 & 0.01558 \\
SLI\_RS07205 & 0 & 0.0361 & 0 \\
SLI\_RS07210 & 0.0022 & 0.0353 & 0.06173 \\
SLI\_RS07215 & 0 & 0.03055 & 0 \\
SLI\_RS07225 & 0 & 0.0145 & 0 \\
SLI\_RS07230 & 0 & 0.0052 & 0 \\
SLI\_RS07235 & 0.0013 & 0.0083 & 0.15171 \\
SLI\_RS07240 & 0.0023 & 0.008 & 0.2898 \\
SLI\_RS07260 & 0.0616 & 0.02925 & 1.66859 \\
SLI\_RS07270 & 0 & 0 & 0 \\
SLI\_RS07275 & 0 & 0.0086 & 0 \\
SLI\_RS07285 & 0.0022 & 0.01495 & NA \\
SLI\_RS07305 & 0 & 0.0132 & 0 \\
SLI\_RS07315 & 0 & 0.00475 & 0 \\
SLI\_RS07320 & 0 & 0 & 0 \\
SLI\_RS07325 & 0 & 0 & 0 \\
SLI\_RS07330 & 0 & 0 & 0 \\
SLI\_RS07335 & 0 & 0.0342 & 0 \\
SLI\_RS07345 & 0.0003 & 0.0104333333333333 & NA \\
SLI\_RS07350 & 0.0005 & 0.02665 & 0.00975 \\
SLI\_RS07355 & 0 & 0 & 0 \\
SLI\_RS07360 & 0 & 0 & 0 \\
SLI\_RS07365 & 0 & 0.0104 & 0 \\
SLI\_RS07370 & 0 & 0.0254 & 0 \\
SLI\_RS07385 & 0.0013 & 0.0272 & 0.08527 \\
SLI\_RS07390 & 0 & 0.0203 & 0 \\
SLI\_RS07410 & 0 & 0.0342 & 0 \\
SLI\_RS07415 & 0 & 0 & 0 \\
SLI\_RS07420 & 0.0005 & 0.0251 & 0.02164 \\
SLI\_RS07425 & 0 & 0 & 0 \\
SLI\_RS07435 & 0 & 0.0316 & 0 \\
SLI\_RS07440 & 0 & 0 & 0 \\
SLI\_RS07450 & 0 & 0.0253 & 0 \\
SLI\_RS07455 & 0 & 0.0168 & 0 \\
SLI\_RS07460 & 0 & 0.0168 & 0 \\
SLI\_RS07480 & 0 & 0.0463 & 0 \\
SLI\_RS07490 & 0 & 0.07085 & 0 \\
SLI\_RS07500 & 0 & 0.0396 & 0 \\
SLI\_RS07505 & 0.00275 & 0 & NA \\
SLI\_RS07515 & 0.0017 & 0 & NA \\
SLI\_RS07520 & 0.00285 & 0.09645 & 0.01585 \\
SLI\_RS07525 & 0 & 0.056 & 0 \\
SLI\_RS07530 & 0 & 0.1322 & 0 \\
SLI\_RS07535 & 0 & 0.0187 & 0 \\
SLI\_RS07550 & 0.0006 & 0.00855 & 0.03408 \\
SLI\_RS07555 & 0.0005 & 0.0374 & 0.01362 \\
SLI\_RS07575 & 0.002 & 0 & NA \\
SLI\_RS07580 & 0 & 0.0188 & 0 \\
SLI\_RS07590 & 0.0147 & 0.0204 & 0.442346666666667 \\
SLI\_RS07600 & 0 & 0.0088 & 0 \\
SLI\_RS07605 & 0.0026 & 0 & NA \\
SLI\_RS07625 & 0 & 0 & 0 \\
SLI\_RS07630 & 0.0025 & 0 & NA \\
SLI\_RS07650 & 0 & 0 & 0 \\
SLI\_RS07665 & 0.00275 & 0.02605 & 0.122365 \\
SLI\_RS07670 & 0 & 0 & 0 \\
SLI\_RS07680 & 0.00225 & 0.0454 & 0.08938 \\
SLI\_RS07705 & 0 & 0 & 0 \\
SLI\_RS07740 & 0 & 0.0248 & 0 \\
SLI\_RS07750 & 0.0007 & 0.03445 & 0.010185 \\
SLI\_RS07760 & 0 & 0 & 0 \\
SLI\_RS07770 & 0 & 0.0481666666666667 & 0 \\
SLI\_RS07785 & 0 & 0 & 0 \\
SLI\_RS07790 & 0 & 0.0258 & 0 \\
SLI\_RS07795 & 0 & 0.0163 & 0 \\
SLI\_RS07805 & 0.00075 & 0.0296 & 0.023315 \\
SLI\_RS07815 & 0.0035 & 0.0111 & 0.31452 \\
SLI\_RS07820 & 0 & 0 & 0 \\
SLI\_RS07825 & 0.00155 & 0.0132 & 0.05786 \\
SLI\_RS07830 & 0 & 0.1093 & 0 \\
SLI\_RS07840 & 0 & 0.005 & 0 \\
SLI\_RS07845 & 0.0006 & 0.0272 & 0.01534 \\
SLI\_RS07870 & 0.00196666666666667 & 0 & NA \\
SLI\_RS07875 & 0.0027 & 0.0259 & 0.10435 \\
SLI\_RS07880 & 0 & 0.00725 & 0 \\
SLI\_RS07885 & 0.0025 & 0.0161 & 0.15532 \\
SLI\_RS07890 & 0.0023 & 0.0253 & 0.08886 \\
SLI\_RS07900 & 0 & 0.0449 & 0 \\
SLI\_RS07905 & 0.0029 & 0.0793 & 0.03599 \\
SLI\_RS07915 & 0.0044 & 0.0133 & 0.33062 \\
SLI\_RS07930 & 0.0035 & 0.0158 & 0.21988 \\
SLI\_RS07935 & 0 & 0.03455 & 0 \\
SLI\_RS07950 & 0.0008 & 0.0736 & 0.01049 \\
SLI\_RS07955 & 0 & 0 & 0 \\
SLI\_RS07965 & 0 & 0.0394 & 0 \\
SLI\_RS07970 & 0.0011 & 0.0365 & 0.03035 \\
SLI\_RS07975 & 0.00085 & 0.0426 & 0.011235 \\
SLI\_RS07990 & 0 & 0.0461 & 0 \\
SLI\_RS07995 & 0.0013 & 0.0198 & 0.06321 \\
SLI\_RS08005 & 0.002 & 0.0281 & 0.07095 \\
SLI\_RS08025 & 0 & 0 & 0 \\
SLI\_RS08030 & 0 & 0.0236 & 0 \\
SLI\_RS08050 & 0 & 0.0434 & 0 \\
SLI\_RS08055 & 0 & 0.0211 & 0 \\
SLI\_RS08060 & 0 & 0.036 & 0 \\
SLI\_RS08065 & 0.0011 & 0.0225 & 0.04715 \\
SLI\_RS08075 & 0 & 0.0269 & 0 \\
SLI\_RS08085 & 0.0005 & 0.0282 & 0.05701 \\
SLI\_RS08095 & 0.0053 & 0.0385 & 0.13728 \\
SLI\_RS08100 & 0 & 0.0367 & 0 \\
SLI\_RS08110 & 0.0054 & 0.3749 & 0.01451 \\
SLI\_RS08115 & 0 & 0.0351 & 0 \\
SLI\_RS08125 & 0.0002 & 0.0320666666666667 & 0.00796666666666667 \\
SLI\_RS08130 & 0 & 0.0138 & 0 \\
SLI\_RS08140 & 0.001 & 0.0629 & 0.01528 \\
SLI\_RS08145 & 0 & 0 & 0 \\
SLI\_RS08155 & 0 & 0.0196 & 0 \\
SLI\_RS08165 & 0 & 0.0203 & 0 \\
SLI\_RS08175 & 0.0012 & 0.0777 & 0.01527 \\
SLI\_RS08190 & 0 & 0.0084 & 0 \\
SLI\_RS08200 & 0 & 0 & 0 \\
SLI\_RS08205 & 0 & 0.0245 & 0 \\
SLI\_RS08210 & 0.0046 & 0 & NA \\
SLI\_RS08220 & 0 & 0.0133 & 0 \\
SLI\_RS08225 & 0.0014 & 0 & NA \\
SLI\_RS08230 & 0 & 0.02735 & 0 \\
SLI\_RS08235 & 0.0011 & 0.0187 & 0.06066 \\
SLI\_RS08240 & 0.0014 & 0 & NA \\
SLI\_RS08245 & 0.0029 & 0.0689 & 0.0140066666666667 \\
SLI\_RS08250 & 0.00466666666666667 & 0.184766666666667 & 0.0598666666666667 \\
SLI\_RS08255 & 0 & 0.0102 & 0 \\
SLI\_RS08260 & 0.00143333333333333 & 0.0065 & NA \\
SLI\_RS08265 & 0 & 0 & 0 \\
SLI\_RS08280 & 0 & 0.022 & 0 \\
SLI\_RS08285 & 0.001 & 0.0236 & 0.04331 \\
SLI\_RS08295 & 0.0007 & 0 & NA \\
SLI\_RS08305 & 0 & 0.0125 & 0 \\
SLI\_RS08310 & 0 & 0 & 0 \\
SLI\_RS08315 & 0.0014 & 0.0913 & 0.01123 \\
SLI\_RS08320 & 0.0009 & 0.0127 & 0.07003 \\
SLI\_RS08325 & 0.0018 & 0 & NA \\
SLI\_RS08330 & 0 & 0.0071 & 0 \\
SLI\_RS08360 & 0 & 0.0276 & 0 \\
SLI\_RS08370 & 0 & 0 & 0 \\
SLI\_RS08375 & 0 & 0 & 0 \\
SLI\_RS08380 & 0.0015 & 0.0146 & 0.0516 \\
SLI\_RS08390 & 0 & 0.0356 & 0 \\
SLI\_RS08395 & 0.002 & 0.0274 & 0.072535 \\
SLI\_RS08405 & 0.001 & 0.0371 & 0.026 \\
SLI\_RS08410 & 0 & 0.0525 & 0 \\
SLI\_RS08420 & 0.020675 & 0.10455 & 0.2123175 \\
SLI\_RS08425 & 0.0031 & 0.033 & 0.09415 \\
SLI\_RS08430 & 0.0019 & 0.0234 & 0.08331 \\
SLI\_RS08440 & 0.00095 & 0 & NA \\
SLI\_RS08450 & 0 & 0.0614 & 0 \\
SLI\_RS08455 & 0 & 0 & 0 \\
SLI\_RS08460 & 0.00055 & 0.00925 & NA \\
SLI\_RS08465 & 0 & 0.034 & 0 \\
SLI\_RS08470 & 0 & 0 & 0 \\
SLI\_RS08475 & 0 & 0 & 0 \\
SLI\_RS08490 & 0 & 0.0215 & 0 \\
SLI\_RS08500 & 0.00075 & 0.00735 & 0.04949 \\
SLI\_RS08505 & 0 & 0.0262 & 0 \\
SLI\_RS08510 & 0.005 & 0.0151 & 0.32878 \\
SLI\_RS08515 & 0 & 0.0079 & 0 \\
SLI\_RS08520 & 0 & 0.01225 & 0 \\
SLI\_RS08525 & 0.0069 & 0.00695 & NA \\
SLI\_RS08530 & 0 & 0 & 0 \\
SLI\_RS08535 & 0.000366666666666667 & 0.00643333333333333 & 0.01906 \\
SLI\_RS08550 & 0 & 0.0559 & 0 \\
SLI\_RS08555 & 0.0011 & 0 & NA \\
SLI\_RS08560 & 0.0014 & 0 & NA \\
SLI\_RS08565 & 0.002 & 0.0051 & 0.38928 \\
SLI\_RS08590 & 0 & 0.0281 & 0 \\
SLI\_RS08595 & 0 & 0 & 0 \\
SLI\_RS08600 & 0 & 0.0157 & 0 \\
SLI\_RS08625 & 0 & 0 & 0 \\
SLI\_RS08635 & 0.0011 & 0.0104 & 0.10462 \\
SLI\_RS08640 & 0 & 0 & 0 \\
SLI\_RS08650 & 0 & 0 & 0 \\
SLI\_RS08675 & 0 & 0.0702 & 0 \\
SLI\_RS08685 & 0.0015 & 0.0971 & 0.01507 \\
SLI\_RS08690 & 0.001 & 0.0163 & 0.06009 \\
SLI\_RS08695 & 0.000566666666666667 & 0.0042 & 0.0439633333333333 \\
SLI\_RS08700 & 0.00065 & 0.0182 & 0.02545 \\
SLI\_RS08705 & 0 & 0.02735 & 0 \\
SLI\_RS08715 & 0 & 0.014 & 0 \\
SLI\_RS08725 & 0 & 0.0442 & 0 \\
SLI\_RS08755 & 0.0013 & 0.0739 & 0.01706 \\
SLI\_RS08765 & 0 & 0.026 & 0 \\
SLI\_RS08780 & 0.001 & 0.0184 & 0.05222 \\
SLI\_RS08795 & 0 & 0.0183 & 0 \\
SLI\_RS08800 & 0.0012 & 0.0249 & 0.04994 \\
SLI\_RS08805 & 0.0016 & 0.0122 & 0.12873 \\
SLI\_RS08810 & 0 & 0.0171 & 0 \\
SLI\_RS08815 & 0.0013 & 0.0132 & 0.10183 \\
SLI\_RS08820 & 0 & 0.014 & 0 \\
SLI\_RS08825 & 0.0021 & 0.0313 & 0.06824 \\
SLI\_RS08830 & 0.0011 & 0.02 & 0.05472 \\
SLI\_RS08835 & 0.0026 & 0.0256 & 0.10061 \\
SLI\_RS08845 & 0.0111666666666667 & 0.00256666666666667 & NA \\
SLI\_RS08880 & 0 & 0 & 0 \\
SLI\_RS08885 & 0 & 0.0101 & 0 \\
SLI\_RS08890 & 0 & 0.0815 & 0 \\
SLI\_RS08895 & 0.00055 & 0.0205 & 0.01373 \\
SLI\_RS08900 & 0.0005 & 0.0235666666666667 & 0.0139033333333333 \\
SLI\_RS08905 & 0 & 0.005 & 0 \\
SLI\_RS08910 & 0.0009 & 0.0557 & 0.01637 \\
SLI\_RS08915 & 0.0035 & 0.0093 & 0.36949 \\
SLI\_RS08920 & 0 & 0 & 0 \\
SLI\_RS08945 & 0.0008 & 0.0217 & 0.03906 \\
SLI\_RS08955 & 0.0063 & 0.0127 & 0.49602 \\
SLI\_RS08960 & 0 & 0.0084 & 0 \\
SLI\_RS08965 & 0 & 0 & 0 \\
SLI\_RS08970 & 0 & 0.0036 & 0 \\
SLI\_RS08975 & 0 & 0.073 & 0 \\
SLI\_RS08980 & 0 & 0.01245 & 0 \\
SLI\_RS08985 & 0.004 & 0 & NA \\
SLI\_RS08990 & 0 & 0.0119 & 0 \\
SLI\_RS08995 & 0.0008 & 0.0519 & 0.01503 \\
SLI\_RS09000 & 0.0008 & 0.0537 & 0.01582 \\
SLI\_RS09005 & 0 & 0.1105 & 0 \\
SLI\_RS09010 & 0 & 0.0371 & 0 \\
SLI\_RS09015 & 0 & 0.03655 & 0 \\
SLI\_RS09020 & 0 & 0 & 0 \\
SLI\_RS09025 & 0.0014 & 0.0358 & 0.03813 \\
SLI\_RS09035 & 0.0011 & 0 & NA \\
SLI\_RS09040 & 0 & 0.0057 & 0 \\
SLI\_RS09045 & 0.0007 & 0.01195 & 0.030015 \\
SLI\_RS09060 & 0.0019 & 0.0605 & 0.03099 \\
SLI\_RS09065 & 0.0033 & 0.0157 & 0.39094 \\
SLI\_RS09070 & 0 & 0.0105 & 0 \\
SLI\_RS09075 & 0 & 0 & 0 \\
SLI\_RS09090 & 0 & 0.0414 & 0 \\
SLI\_RS09100 & 0 & 0.0199 & 0 \\
SLI\_RS09110 & 0 & 0.0318 & 0 \\
SLI\_RS09115 & 0.0015 & 0.0215 & 0.06789 \\
SLI\_RS09120 & 0 & 0 & 0 \\
SLI\_RS09125 & 0 & 0.0219 & 0 \\
SLI\_RS09135 & 0.0022 & 0.042 & 0.05321 \\
SLI\_RS09150 & 0.0012 & 0.0205 & 0.06045 \\
SLI\_RS09160 & 0 & 0.026 & 0 \\
SLI\_RS09170 & 0 & 0.0372 & 0 \\
SLI\_RS09175 & 0.0049 & 0.0143 & 0.34316 \\
SLI\_RS09180 & 0.003 & 0.075 & 0.04046 \\
SLI\_RS09185 & 0 & 0.0332 & 0 \\
SLI\_RS09190 & 0.0015 & 0.0708 & 0.02063 \\
SLI\_RS09195 & 0.0036 & 0.0077 & 0.46586 \\
SLI\_RS09205 & 0.0014 & 0 & NA \\
SLI\_RS09210 & 0 & 0.0061 & 0 \\
SLI\_RS09215 & 0.0023 & 0.0252 & 0.09144 \\
SLI\_RS09220 & 0 & 0.01 & 0 \\
SLI\_RS09225 & 0 & 0.0551 & 0 \\
SLI\_RS09230 & 0 & 0 & 0 \\
SLI\_RS09235 & 0.0011 & 0.0082 & 0.13246 \\
SLI\_RS09240 & 0 & 0.026 & 0 \\
SLI\_RS09245 & 0.0027 & 0.024 & 0.11195 \\
SLI\_RS09255 & 0.0015 & 0.0238 & 0.06434 \\
SLI\_RS09260 & 0 & 0.0076 & 0 \\
SLI\_RS09270 & 0 & 0.0262 & 0 \\
SLI\_RS09275 & 0.00393333333333333 & 0.012 & NA \\
SLI\_RS09280 & 0.0037 & 0.0769 & 0.04772 \\
SLI\_RS09290 & 0.0008 & 0.1584 & 0.00488 \\
SLI\_RS09300 & 0.0014 & 0.0269 & 0.05198 \\
SLI\_RS09320 & 0.0007 & 0 & NA \\
SLI\_RS09325 & 0 & 0.0397 & 0 \\
SLI\_RS09330 & 0 & 0.0276 & 0 \\
SLI\_RS09335 & 0 & 0.0227 & 0 \\
SLI\_RS09340 & 0 & 0.0198 & 0 \\
SLI\_RS09345 & 0.0006 & 0.0994 & 0.00614 \\
SLI\_RS09350 & 0 & 0.0661 & 0 \\
